userID,groupID,daycnt,playtime,payamount,countents1,countents2,contents3,contents4,contents5,dailyquest,weeklyquest,marketbuy,marketsell
1C5FD9,3,7,44.09166667,0,0,0,0,7,11892,28,0,61,2
D550F2,1,7,59.88611111,75.77540107,0,6,0,0,7186,0,0,79,400
1E6418,3,7,65.99111111,0,102,0,0,0,14108,13,1,2,3
DDC7CE,7,7,44.9825,28.45683728,114,5,0,5,9418,45,9,13,42
F4E718,1,7,49.68861111,0,9,3,0,6,13957,13,0,5,19
F71555,9,7,39.14222222,468.9457601,101,6,0,7,40778,51,1,23,10
57C506,2,1,0.328611111,0,0,0,0,0,244,0,0,0,0
563D2B,9,7,142.5083333,0,59,5,0,13,35857,19,0,8,8
2D8610,5,3,4.371111111,0,0,0,0,0,1797,0,0,0,0
FD3A2A,3,5,11.89027778,0,12,1,0,2,15180,38,1,5,3
8B916D,9,7,49.25611111,2.941176471,45,4,0,11,28273,55,0,16,132
7418B3,6,4,13.47305556,0,2,0,0,1,8308,17,2,12,20
CB9B8B,8,7,63.02861111,45.14896868,47,7,1,0,12976,38,3,23,5
E15216,4,6,7.161111111,1.527883881,0,6,0,0,9256,6,0,0,0
26EA02,2,1,0.021944444,0,0,0,0,0,0,1,0,0,3
C5505C,6,7,9.630555556,0,0,0,0,0,0,0,0,0,0
E19E05,2,1,0.794444444,0,0,0,0,0,780,0,0,0,0
D62433,8,7,18.70416667,0,75,7,0,5,12340,38,1,30,16
B2A11D,8,7,32.94277778,0,87,6,0,7,20089,41,1,13,4
297C32,6,5,10.34027778,6.073338426,3,0,0,0,10031,0,0,3,0
63C058,8,7,24.865,5.614973262,80,3,0,0,16440,50,1,9,20
1D897A,1,7,53.56388889,0,23,2,0,5,19546,7,0,5,3
4EFF28,5,2,0.410833333,0,0,0,0,0,0,0,0,0,0
84B3DE,3,7,20.54361111,0,21,0,0,0,22915,25,1,0,60
3.70E+241,2,1,0.241944444,0,0,0,0,0,0,0,0,0,2
B3CFAE,3,7,15.84277778,0,145,0,0,7,20867,66,1,5,39
530023,1,6,23.58083333,0,14,3,0,0,19944,11,1,2,20
6AC5F3,6,5,32.475,7.56302521,1,0,0,0,4506,0,0,0,0
111F25,4,6,1.412777778,0,0,6,0,0,1380,0,0,0,0
384B47,1,7,112.6616667,0.962566845,96,5,0,0,4589,1,0,0,14
F6F78B,2,1,0.110833333,0,0,0,0,0,0,1,0,0,0
4B5ED9,5,2,0.300277778,0,0,0,0,0,0,1,0,5,0
1F4E4C,2,1,8.548611111,0,0,0,0,0,0,0,0,0,0
5FFF3B,5,3,0.393055556,0,0,0,0,0,0,0,0,0,0
24F32A,2,1,0.363888889,0,0,0,0,0,809,0,0,0,0
38E748,5,2,17.14694444,0,0,0,0,0,1783,0,0,0,38
B30966,1,7,11.315,0,122,7,0,4,12016,9,0,3,9
33FD7C,5,2,22.92777778,0,42,0,0,0,68,1,0,0,0
29E97E,6,4,35.20055556,0,0,0,0,0,4150,1,0,0,0
AF5657,6,5,3.709722222,0,0,0,0,1,59,1,0,1,24
2D12A7,2,1,0.407222222,0,0,0,0,0,0,1,0,0,0
9.52E+06,1,7,39.32944444,0,37,2,0,2,13876,2,0,0,6
D80465,2,1,2.122222222,95.49274255,0,0,0,0,533,0,0,0,0
C4C0DD,6,6,36.08944444,0,39,2,0,0,5535,3,0,0,21
904C5A,5,2,2.861388889,0,0,0,0,0,0,1,0,0,0
38A8DE,2,1,0.101944444,0,0,0,0,0,0,0,0,2,1
42A7D3,6,7,43.18916667,0,0,0,0,0,17081,2,0,0,0
C6F49F,6,7,7.885555556,3.017570665,1,0,0,0,6001,0,0,3,12
EF70AD,6,4,12.36444444,38.19709702,10,2,0,3,8636,0,0,34,24
60503F,7,7,25.25166667,0.76394194,69,7,0,7,20654,52,1,36,42
0E8740,9,7,48.16527778,0,20,0,0,5,23239,3,0,3,30
A653BE,3,7,9.734722222,0,15,0,0,7,16493,9,0,0,7
E1D217,4,7,1.903611111,0,0,7,0,0,1222,0,0,0,0
88D7F3,6,4,8.334166667,0,8,1,0,2,4198,10,0,5,20
431F62,8,7,16.77444444,0,15,7,0,7,11746,43,1,0,1
6DAF1E,6,5,33.70055556,0,0,0,0,0,0,0,0,1,96
3A8D21,4,5,0.626111111,0,0,5,0,0,1266,0,0,1,0
89CE6D,3,6,16.71694444,0,53,1,0,0,9216,55,1,0,26
1308EA,5,2,22.47944444,0,17,0,0,0,77,1,0,0,1
1DBF8F,6,7,10.52166667,0,0,0,0,0,2284,0,0,0,4
1083B3,9,7,19.62888889,0,175,5,0,14,13056,23,0,12,56
E1E3F7,4,7,0.761666667,0,0,7,0,0,1199,0,0,0,0
E0D399,4,7,1.538055556,0,0,7,0,7,5958,0,0,0,0
8E7B87,1,7,13.13111111,0,21,1,0,2,12163,3,0,20,38
0DD6EE,8,7,18.78555556,0.187165775,28,2,4,5,13226,34,28,4,17
42E0CC,5,4,0.323888889,0,0,0,0,0,0,0,0,1,121
AEE1C4,5,3,0.792777778,0,17,0,0,0,0,1,0,1,8
7B386D,2,1,4.204166667,0,1,0,0,0,1806,0,0,1,0
1DD740,5,2,11.58111111,0,0,0,0,0,0,0,0,0,0
EF5662,6,6,11.2925,0,18,0,0,0,14819,24,0,0,1
55B314,4,5,0.619166667,0,0,2,0,0,1320,0,0,1,0
D90EF7,6,7,49.33416667,183.8961039,14,0,0,0,2195,7,0,13,80
73B9BA,5,3,3.168333333,0,0,0,0,0,2055,0,0,0,0
CE38D7,5,3,2.064166667,0,10,0,0,0,271,0,0,5,4
DEEE12,5,2,5.816388889,0,0,0,0,0,2603,0,0,0,0
119FE4,6,4,104.4216667,0,14,0,0,0,9685,9,0,0,0
4822FD,5,3,5.643888889,0,16,1,0,0,2182,18,0,1,0
D4EC56,5,3,2.1575,0,13,0,0,0,0,1,0,0,0
B589E6,5,3,1.039166667,0,0,0,0,0,0,0,0,0,3
316471,8,7,18.68916667,8.403361345,42,2,0,2,21068,71,0,4,19
CA6A11,1,7,14.9975,0,7,7,0,0,12267,0,34,1,2
CD64D2,5,3,1.262777778,45.83651642,0,0,0,0,211,0,0,4,26
33FFF6,8,7,31.50055556,0,162,6,0,4,19155,26,1,9,31
62E2BD,1,6,38.25916667,0,157,6,0,6,14990,9,0,2,51
2C55AA,1,7,38.17361111,0,21,7,0,2,5370,13,1,0,47
C665E1,2,1,0.110277778,0,0,0,0,0,19,0,0,0,0
53F679,1,7,24.83833333,4.812834225,73,4,0,5,13838,5,0,0,2
BB2F45,9,7,80.6,0,36,2,0,12,30154,35,0,0,28
F07885,2,1,0.128611111,0,0,0,0,0,0,0,0,0,0
42C3F1,2,1,0.009444444,0,0,0,0,0,0,0,0,0,0
F059E5,6,5,12.3775,0,27,0,0,0,5469,4,0,11,12
0C4467,1,7,34.88638889,0,167,7,0,7,12357,1,0,0,0
C35890,6,5,3.405,0,14,1,0,1,9743,9,0,0,2
DFDA58,5,3,4.857777778,0,11,0,0,0,1271,1,0,6,0
114F80,6,3,167.9930556,0,27,0,0,3,6992,7,0,1,0
63AE46,5,3,8.125555556,0,21,1,0,0,15362,3,0,3,8
300795,9,6,47.43361111,3.055767762,206,6,0,6,13702,21,0,1,34
BB8D9A,2,1,0.441666667,0,3,0,0,0,0,0,0,0,3
40AB7E,7,7,38.615,0,141,5,0,4,36344,78,1,2,43
DE28D6,8,7,22.78083333,0,10,4,0,7,11096,57,1,0,0
4.52E+81,9,7,43.45166667,4.293353705,35,7,0,4,34737,63,1,34,132
EB86CC,1,7,10.28638889,0,75,4,0,7,10004,1,0,0,12
ABA819,2,1,0.204166667,0,0,1,0,0,191,0,0,7,0
FBB3DC,6,6,29.63388889,0,3,0,0,0,0,1,0,5,56
44C273,2,1,0.713888889,0,0,0,0,0,1318,1,0,0,0
6E4D29,5,2,0.133333333,0,1,0,0,0,0,0,0,0,0
00FF27,2,1,0.014444444,0,0,0,0,0,0,0,0,0,0
592D93,3,5,6.493888889,0,46,0,0,2,6752,55,1,0,0
466622,8,7,31.37638889,0,13,7,0,7,13117,59,1,1,0
7ABA27,5,4,12.54388889,0,0,0,0,0,0,1,0,0,0
2D893E,2,1,0.108888889,0,0,0,0,0,86,1,0,0,0
6CF5E7,1,5,7.221388889,0,12,2,0,1,10600,18,0,0,1
C675D5,3,7,10.07777778,0,23,0,0,4,9187,15,0,0,34
CFD087,9,7,22.33083333,0,56,7,0,12,25437,34,0,9,50
C57194,2,1,3.349166667,0,0,0,0,0,1659,0,0,0,0
1A1D33,5,3,1.308333333,0,2,0,0,0,64,1,0,0,5
FA14AA,1,7,78.97361111,30.55767762,182,6,0,0,14538,21,1,4,28
A10B4A,2,1,1.013333333,0,0,1,0,0,1255,1,0,0,0
530845,1,5,10.27138889,0,34,4,0,1,9458,32,0,3,8
380593,5,2,9.4225,0,1,0,0,0,10876,0,0,23,0
10E4C1,6,6,50.40083333,0,0,0,0,0,22992,0,0,0,0
547C76,8,7,28.29833333,12.45225363,14,5,0,7,13115,15,0,3,7
912EF0,5,3,1.287222222,0,2,0,0,0,0,0,0,0,6
1A7270,5,3,2.690833333,0,0,0,0,0,2655,0,0,0,0
D10D72,2,1,0.010833333,0,0,0,0,0,0,0,0,0,0
DE79C3,5,2,2.023611111,0,0,0,0,0,3296,0,0,0,0
76F62A,4,6,8.415555556,0,74,6,0,0,1546,0,0,1,2
BE9C30,1,3,30.02333333,45.83651642,37,3,0,3,21996,1,0,7,2
0B9810,1,6,7.998333333,0,87,6,0,0,7588,1,0,0,31
F1F5BA,5,3,2.999166667,0,0,0,0,0,3389,0,0,9,0
799913,2,1,0.938333333,0,23,0,0,0,14,1,0,0,2
59BCFE,7,7,25.53361111,0,369,7,0,7,6002,44,1,0,175
1A6CD1,5,3,7.971666667,0,13,0,0,0,10404,23,1,19,7
08D5B9,6,6,5.143055556,0,0,0,0,0,1791,1,0,9,19
BBE0B4,5,3,7.158055556,0,0,0,0,0,1645,8,0,0,8
52CFBA,6,7,4.136666667,0,14,0,0,0,37,0,0,2,3
F83EB2,3,7,35.17555556,2.406417112,43,1,0,1,22987,38,1,23,11
AD3E98,6,5,14.62166667,0,13,1,0,1,2773,19,2,8,23
473B87,8,6,32.89444444,57.29564553,47,4,0,5,18390,40,9,9,16
C63702,2,1,1.045,0,0,0,0,0,0,0,0,0,1
401C40,2,1,0.254444444,0,0,0,0,0,0,0,0,0,0
67352D,8,7,67.67055556,3.819709702,8,6,0,0,18874,35,2,19,49
250254,3,5,4.111944444,7.639419404,12,0,0,0,9708,35,0,4,0
4DE492,5,2,1.790277778,0,0,0,0,1,3781,0,0,0,0
A9154D,3,7,37.42,29.71734148,17,0,0,6,24512,9,0,13,17
2E8CB9,9,7,32.06444444,9.854851031,48,5,0,8,19903,30,0,2,15
E6F1CF,9,7,161.8677778,0.213903743,11,0,20,7,27282,65,1,9,6
60A9F8,4,7,2.721388889,0,11,7,0,0,6109,0,0,1,12
6D203B,8,7,64.2275,5.347593583,76,7,0,3,21202,44,1,6,18
7F7A1B,7,7,119.5391667,41.48204736,32,3,0,7,23083,68,1,11,6
B57E7D,8,7,17.995,0,125,7,1,13,17377,65,1,1,7
11FE2B,5,3,5.003611111,0,0,0,0,0,610,0,0,4,0
F474E0,2,1,0.835277778,0,1,0,0,0,1623,11,1,0,0
6FA73E,2,1,0.457777778,0,0,0,0,0,0,0,0,0,0
0B89AE,5,3,8.863055556,0,0,0,0,0,0,1,0,0,6
0F48E0,6,5,2.845833333,0,0,0,0,0,0,1,0,0,54
20A113,8,7,18.04722222,1.28342246,59,3,0,2,11004,46,1,0,7
3B7FDE,5,3,1.223611111,0,13,0,0,0,107,0,0,0,0
A0FC62,2,1,1.033888889,0,0,0,0,0,1350,0,0,0,0
766604,2,1,0.166666667,0,0,0,0,0,0,1,0,0,0
200CAA,1,7,9.593611111,0,31,2,0,0,4990,0,0,0,48
631503,1,7,34.59083333,0,77,7,0,1,22956,1,0,9,38
9C5A45,2,1,0.291111111,0,0,0,0,0,0,0,0,0,0
704892,6,5,21.51527778,0,0,2,0,0,8387,13,2,2,19
03FD98,2,1,0.057777778,0,0,0,0,0,0,1,0,0,0
F5E46F,2,1,0.106666667,0,0,0,0,0,0,0,0,0,0
DEF004,4,7,0.755555556,0,0,7,0,0,1404,0,0,0,0
806E0F,6,5,6.858611111,8.899923606,4,0,0,0,4759,3,2,4,3
284BD8,6,7,25.77722222,0,0,0,0,0,2774,12,0,0,0
409778,5,2,2.001666667,0,14,0,0,0,0,1,0,4,15
B539EF,6,5,9.636111111,0,2,1,0,0,12014,31,1,0,0
0C435B,6,5,151.6691667,0,0,0,0,0,0,1,0,0,0
96ED4C,3,7,24.48527778,7.56302521,23,0,0,7,21947,12,0,43,8
2449F5,4,7,10.26805556,0,2,7,0,0,7644,0,0,4,5
26C634,2,1,0.266944444,0,0,0,0,0,0,0,0,0,0
12CDE8,3,7,16.88694444,0,13,0,0,5,6716,16,0,5,0
2E220A,6,7,7.181388889,0,2,2,0,0,4550,0,0,0,11
3D1CCD,9,7,38.0175,0,59,2,0,14,29371,54,0,3,18
CC5F97,6,6,34.24777778,0,23,0,0,0,17239,1,0,10,20
96D12B,6,7,18.29027778,0,0,0,0,0,6432,22,0,0,0
95617E,3,7,52.26277778,0,19,1,0,1,19487,50,1,81,6
0BAB53,2,1,0.833055556,0,0,0,0,0,631,0,0,0,0
6EA69F,2,1,0.104444444,0,0,0,0,0,0,0,0,0,2
F4965D,2,1,1.154722222,0,11,1,0,0,889,7,0,0,0
F60D6E,2,1,0.036666667,0,1,0,0,0,0,1,0,0,0
D93E97,4,7,95.85972222,0,0,6,0,0,4559,0,0,13,34
ECCEFB,2,1,2.375,0,0,0,0,0,2773,0,0,0,0
8F8DD4,7,7,30.88416667,0,247,7,0,0,23984,44,0,0,55
04735F,6,7,7.968888889,0,0,0,0,0,0,0,0,1,0
A68F3E,6,7,47.76055556,0,27,0,0,1,20073,5,0,5,8
F2B1FA,7,7,29.48083333,0,122,4,0,14,18096,62,0,0,15
2400D2,8,7,24.26722222,0,45,3,0,5,18657,53,0,15,20
432BF1,1,7,34.90444444,0,43,7,0,2,8435,5,0,2,6
B6AF1A,5,3,3.894722222,0,0,0,0,3,10768,26,0,16,0
328AAA,5,4,3.563888889,0,0,0,0,0,0,1,0,5,12
700BA3,2,1,0.150277778,0,0,0,0,0,0,1,0,0,0
D2D414,2,1,0.299722222,0,3,0,0,0,146,0,0,0,0
CEBF27,6,7,7.814166667,0,0,0,0,0,0,0,0,0,0
1CD1AE,5,2,1.235555556,0,0,0,0,0,0,0,0,0,0
555D14,3,7,19.78222222,0,23,0,0,3,8609,5,0,20,7
12DD29,9,7,27.90194444,0,37,1,0,7,21259,9,0,14,15
BFA6E7,2,1,0.251944444,0,0,0,0,0,0,1,0,0,0
F0C50B,5,3,6.883611111,1.527883881,0,0,0,0,12463,0,0,6,0
0F02E0,6,7,11.76444444,0,22,0,0,0,18298,1,0,7,1
23782,8,7,70.54777778,123.4148205,33,4,0,8,26542,43,0,12,88
7.20E+05,2,1,0.101944444,0,0,0,0,0,0,1,0,1,5
A6D818,5,3,0.793888889,41.25286478,3,0,0,0,0,1,0,0,7
C53497,2,1,2.847222222,0,0,0,0,0,1023,0,0,0,0
D4A65C,2,1,0.976666667,0,26,0,0,0,64,1,0,0,6
AF7D94,3,7,22.33444444,0,39,0,0,1,20085,38,1,0,2
2E103B,5,2,0.741111111,0,21,0,0,0,42,0,0,0,2
DF9A62,7,7,97.65611111,8.403361345,103,6,0,7,27521,53,0,65,69
377F71,6,6,5.604722222,0,0,0,0,0,0,0,0,0,0
7C0EDB,5,2,2.263611111,0,9,0,0,0,4684,5,0,0,0
D15DDF,1,7,37.16944444,0,149,6,0,0,21749,5,0,3,34
831A54,6,7,50.24944444,0,0,0,0,0,4408,0,0,1,33
72DB6F,3,7,22.44694444,117.6470588,8,0,0,7,10017,52,1,4,5
22F57C,6,6,8.435833333,0,11,0,0,0,5675,1,0,4,1
7B68A6,3,4,15.96166667,70.0381971,16,1,0,2,17511,31,1,24,9
88C917,7,7,96.795,29.62566845,101,7,0,7,28210,52,0,11,59
79B0E7,8,6,26.0375,0,16,4,0,0,27333,35,1,44,2
987186,1,7,44.60111111,0,79,7,0,0,8032,0,0,31,93
3A2278,3,6,10.54,0,13,0,0,3,6382,36,0,0,0
C07E3C,6,4,6.386388889,0,17,0,0,0,3470,1,0,1,4
C2724A,5,2,4.596388889,0,0,0,0,0,506,0,0,0,0
69133E,3,7,88.65638889,0,70,1,0,6,21979,11,0,2,24
0C2902,6,6,8.336111111,0,14,0,0,0,0,1,0,0,0
F25046,3,7,11.58777778,22.91825821,19,0,0,2,15527,51,1,3,5
ECA7D9,6,7,10.13638889,0,0,1,0,0,14490,7,0,0,0
A7D54B,2,1,2.793055556,0,10,0,0,0,298,0,0,8,1
BCA5FB,5,2,2.778611111,0,0,0,0,0,4888,0,0,0,0
248429,3,7,56.71583333,0,10,0,0,7,8510,3,0,2,43
1CA7B1,5,2,3.597777778,0,0,0,0,0,1932,0,0,0,0
706A6E,5,3,7.683055556,0,0,0,0,0,6953,0,0,0,0
ADD2BF,5,3,10.88333333,0,14,1,0,1,12622,0,0,0,0
0D6129,6,7,16.35527778,0,13,0,0,2,10863,1,0,22,0
B384E3,3,7,87.85138889,0,0,1,0,3,18949,54,2,5,35
34DEDD,2,1,0.201666667,0,4,0,0,0,0,1,0,0,0
861EC2,2,1,0.655277778,8.403361345,1,0,0,0,0,0,0,1,8
81279,8,6,16.10055556,47.24980901,24,4,0,6,23650,32,0,2,12
328625,1,7,49.72777778,0,56,7,0,8,18364,3,0,0,14
79B2D2,2,1,0.174444444,0,0,0,0,0,37,0,0,0,0
19ADBA,1,7,22.29833333,0,41,3,0,0,6584,1,0,11,3
9ED554,8,6,10.18722222,0,11,4,0,6,15102,18,0,7,12
017B09,6,6,10.34,0,0,1,0,0,10346,3,0,5,0
9C3F41,1,6,6.549722222,0,0,3,0,0,8585,24,0,0,0
0D12A4,2,1,6.730833333,0,0,1,0,1,636,0,0,0,22
BB98B1,8,7,30.19666667,0,106,7,0,7,20466,52,1,9,4
B4EEA1,5,2,0.323888889,0,0,0,0,0,0,0,0,1,0
31E51F,3,6,83.59305556,3.819709702,15,0,0,5,7772,3,0,1,3
FF148D,5,2,8.963333333,0,0,0,0,1,9983,0,0,2,3
3E891A,2,1,0.027222222,0,0,0,0,0,0,0,0,0,4
EECF1E,9,7,166.1963889,0,59,0,0,9,19922,44,0,15,111
04A29F,1,7,95.01972222,0,102,5,0,0,11556,51,0,1,14
94225B,3,6,17.78083333,0,1,0,0,5,14770,28,1,29,2
6AABDD,3,4,12.28916667,0,15,0,0,4,7759,28,0,12,7
938EA1,8,7,45.08333333,0,51,3,3,3,18847,46,1,46,18
2F3140,5,3,9.077222222,0,0,0,0,1,3528,0,0,0,0
8E68E5,2,1,0.122222222,0,0,0,0,0,0,1,0,0,0
A67649,6,6,6.920555556,0,15,0,0,0,9526,3,0,7,9
54D5A2,2,1,5.455833333,0,0,0,1,0,1824,0,0,0,0
2.35E+06,2,1,0.158611111,0,0,0,0,0,0,1,0,0,0
EFD0F8,4,7,32.00083333,0,0,7,0,0,7062,2,0,0,0
B0CEB3,3,6,21.90583333,16.7303285,15,1,0,4,7309,0,0,33,0
4A8597,9,7,79.23833333,8.250572956,47,7,0,8,22998,21,0,13,19
6CE82C,3,7,30.35083333,0.38197097,10,1,0,0,33856,46,1,21,2
FFFC5F,8,6,29.055,0,40,6,2,5,18371,30,1,17,20
D35B49,1,6,23.37805556,0,31,5,0,4,14755,14,1,2,34
29FF52,9,7,47.7375,136.6157372,23,6,0,7,22294,12,4,5,94
7659C6,5,3,67.24888889,0,0,0,0,2,51,1,0,1,6
533325,5,2,1.102777778,0,24,0,0,0,219,1,0,0,9
07FA76,2,1,0.053333333,0,0,0,0,0,0,0,0,0,0
FBDDCD,2,1,0.460555556,0,0,0,0,0,0,1,0,0,0
0F76FA,2,1,1.110833333,0,10,1,0,0,2016,7,0,0,4
7690D0,5,3,0.605833333,0,0,0,0,0,0,0,0,0,0
C6ABCD,1,7,19.9825,0,13,4,0,6,13159,8,0,2,10
9A6B49,3,6,23.28722222,8.403361345,1,0,0,1,17801,0,0,46,6
C28588,5,2,0.718055556,0,0,0,0,0,0,0,0,0,1
7AA614,9,7,58.53416667,15.12605042,22,7,0,7,25225,46,0,47,6
E86993,3,7,67.66166667,0,1,0,0,7,24604,127,1,0,9
3E1364,3,7,42.53583333,0,99,0,30,6,33040,7,6,3,53
D3BAB4,2,1,0.050833333,0,0,0,0,0,0,1,0,0,2
3F37B1,4,7,0.846944444,0,0,7,0,0,1519,0,0,2,0
1E9889,3,6,10.91222222,0,14,1,0,5,11854,15,0,1,2
F80547,3,7,30.65444444,0,15,0,0,0,9581,23,1,4,0
897BAC,9,7,42.96305556,17.9144385,62,3,0,6,27264,40,1,142,39
C2F4E2,6,7,20.41833333,0,9,2,0,0,9703,0,1,2,6
A0E7AC,7,7,23.41305556,0,182,7,0,7,18319,64,1,12,148
B30F9C,6,7,8.972222222,180.3666921,31,0,0,0,12032,5,0,11,0
0A0C23,3,6,6.116388889,11.76470588,35,0,0,0,13599,32,1,1,0
B606EF,9,7,36.04138889,0,120,7,0,7,14782,13,0,2,60
964D23,9,7,85.53777778,0,20,6,0,7,20491,3,0,7,21
55C743,9,7,114.0119444,0,80,4,0,9,22657,22,0,28,14
95A28F,9,7,31.59555556,0,71,3,0,7,9648,9,0,1,28
74CDD0,2,1,0.021388889,0,0,0,0,0,0,0,0,0,0
CB41C6,5,2,0.805555556,0,0,0,0,0,0,0,0,0,0
C3FD9D,6,7,13.34111111,0,0,1,0,0,1114,2,0,1,0
823843,9,7,43.49638889,536.7838044,20,0,0,7,15432,10,0,4,134
8BADBE,3,5,31.79333333,0,85,0,0,3,27961,39,1,5,47
DEA1C8,6,7,94.70888889,0,0,0,0,0,32879,1,0,3,9
9E9187,1,7,19.93777778,0,20,5,0,1,6111,4,2,0,0
B5281B,2,1,0.022777778,0,0,0,0,0,0,0,0,0,0
B8A4D4,6,5,12.7575,0,4,2,0,2,6671,0,0,13,2
E09E6B,2,1,0.009444444,0,0,0,0,0,0,1,0,0,5
CEEC50,5,2,1.1625,0,0,0,0,0,0,0,0,0,0
6324C3,4,4,2.136388889,0,0,4,0,0,730,0,0,0,0
E9F01B,6,5,10.99916667,0,0,0,0,0,0,1,0,0,41
0985FF,1,6,27.4425,6.760886173,113,6,0,3,24164,1,0,67,14
9F27B6,6,7,40.09555556,0,11,0,0,0,6809,1,0,4,77
1E7D23,8,7,29.09361111,0,40,3,0,6,11167,51,1,6,0
8B62EE,3,7,30.29027778,0,19,0,0,7,22132,9,0,7,1
B88B70,3,7,10.53694444,0,26,0,0,0,12383,39,1,16,3
3C8007,6,6,26.10555556,0,0,0,0,0,5113,1,0,2,0
0F1F7E,6,7,5.905277778,0,14,0,0,1,9979,7,0,6,2
5F9542,5,2,1.390833333,11.76470588,0,0,0,0,0,0,0,0,0
02F2A9,6,7,57.37083333,0,17,0,0,0,6149,1,0,50,139
5806B7,1,7,96.27666667,0,15,2,0,2,12720,1,0,48,0
40A925,5,4,0.555277778,0,10,0,0,0,57,1,0,0,4
E09BA1,2,1,0.528611111,0,0,0,0,0,0,0,0,1,1
95119D,6,6,12.38388889,4.201680672,4,1,0,0,14229,1,0,0,0
6EDBBA,5,3,6.514722222,0.756302521,0,0,0,0,0,0,0,1,36
5D5125,6,7,57.40083333,1.680672269,2,0,0,0,7367,6,3,1,84
F5C2FF,1,7,36.04083333,0,26,3,5,0,21599,1,0,11,31
799D6F,5,4,11.58444444,0,0,0,0,0,21,0,0,0,0
261AC8,2,1,0.02,0,0,0,0,0,0,1,0,0,0
9888A4,3,6,67.50833333,0,7,0,0,4,18060,9,0,1,24
15FBDA,6,7,16.19361111,0,0,1,0,0,6121,1,0,0,1
B4B962,1,7,15.30194444,0,21,4,0,1,12304,16,0,1,1
42E20A,5,3,21.06777778,0,0,0,0,0,0,0,0,0,6
3DE94C,2,1,0.801666667,0,14,0,0,0,6,1,0,0,1
996EEC,7,7,63.40833333,0,180,5,0,13,24163,56,0,2,58
A2895D,2,1,0.039444444,0,0,0,0,0,0,1,0,0,7
27165A,6,6,6.623333333,0,21,0,0,0,5070,1,0,0,2
634EAD,3,4,8.053888889,24.48433919,22,0,0,0,11837,38,1,0,0
B84258,4,5,0.721666667,0,0,5,0,0,1196,0,0,0,0
F5D95D,5,2,0.276944444,0,0,0,0,0,0,0,0,0,0
635AB6,6,7,6.053055556,0,12,0,0,0,4410,3,0,4,32
BBAE43,9,7,34.04194444,0,119,6,0,4,30370,73,0,29,0
4956BA,4,7,1.852222222,0,0,5,0,0,5982,0,0,0,4
761AEF,3,5,13.55777778,23.52941176,0,0,0,1,7314,28,0,1,14
3A3156,3,7,43.45,0.267379679,45,0,0,0,17988,0,0,11,0
0FB8D0,8,7,52.43805556,0,49,6,3,5,14817,24,1,11,37
DF83D5,4,7,1.190833333,0,0,7,0,0,1650,0,0,0,0
56F692,6,4,89.94472222,0,0,0,0,0,2727,3,0,2,13
05CC70,3,7,73.44638889,101.5431627,54,0,0,3,24049,86,1,39,1
0F72CD,6,5,5.212222222,0,0,1,0,0,1044,4,0,0,0
E81428,6,7,18.48861111,0,53,0,0,0,11994,1,0,20,24
41D520,5,2,1.1,15.27883881,0,0,0,0,0,3,0,9,0
40CB8D,7,7,149.2588889,0,256,6,0,6,34018,56,1,1,38
6D0401,1,6,11.59083333,2.941176471,17,4,0,0,6110,1,0,6,17
772303,3,7,21.42138889,0,68,0,0,1,11464,21,0,6,0
A676AE,2,1,0.338055556,0,0,0,0,0,13,0,0,0,0
9AA8C5,1,4,6.553888889,0,51,4,0,1,4533,17,1,0,14
CB0164,6,4,3.975555556,0,33,0,0,0,3361,0,0,5,4
FC28E8,2,1,0.864722222,0,0,0,0,0,1727,0,0,0,0
E9E3FF,7,7,30.00361111,0,147,7,0,5,19015,59,25,13,34
0FD7E2,6,7,8.844444444,0,19,0,0,4,3809,7,0,6,14
C4D237,1,7,31.5275,0,32,6,0,6,20711,5,0,8,32
983346,6,6,11.49972222,0,4,0,0,0,7744,0,0,0,7
D39123,2,1,1.596388889,0,18,0,0,0,0,1,0,1,19
2D7BBC,6,7,9.453055556,0,0,1,0,0,3980,1,0,0,0
BF38A5,2,1,0.197777778,0,0,0,0,0,0,0,0,0,0
DA1489,6,6,0.037777778,0,0,0,0,0,0,0,0,0,0
A208BA,6,5,1.426388889,0,0,0,0,0,0,1,0,0,0
00F713,7,7,47.90416667,0,311,6,0,7,27364,111,4,4,74
46658D,2,1,0.306666667,0,0,0,0,0,21,1,0,0,0
73C36D,5,2,1.009444444,0,35,0,0,0,34,0,0,1,0
62C092,8,7,140.5783333,0,105,5,0,7,15827,88,1,0,0
2BAFC6,6,7,10.44777778,0,0,0,0,0,10362,1,0,0,0
929D37,5,3,1.551388889,0,23,0,0,0,62,1,0,0,2
C9B002,2,1,1.05,0,0,0,0,0,0,1,0,0,0
CE9151,6,6,12.23888889,0,14,0,0,2,12643,5,0,15,81
3F7DEB,6,4,2.731388889,0,0,1,0,0,4167,0,0,0,0
06C773,5,3,5.269722222,4.812834225,22,0,0,1,307,0,0,0,14
A10F48,5,3,4.917777778,0,14,0,0,0,4348,1,0,3,8
3CB0DF,5,2,5.493333333,0,0,0,0,0,0,1,0,0,4
ECFCB2,2,1,1.864722222,0,7,0,0,0,0,1,0,1,2
26B764,7,7,44.33027778,0,320,7,0,14,21148,90,1,0,38
17F48E,1,7,25.06277778,0,6,6,0,3,27484,1,0,12,0
7D5C4E,1,7,18.43,0,13,6,0,0,6459,1,0,0,21
